time,inst,cpy cycles,misses,pages,switches,bus,pref
146,7,2,2274,0,0,0,158
146,7,2,2269,0,0,0,161
146,7,2,2287,0,0,0,157
146,7,2,2272,0,0,0,151
146,7,2,2275,0,0,0,144
146,7,2,2289,0,0,0,150
146,7,2,2284,0,0,0,150
146,7,2,2310,0,0,0,154
146,7,2,2296,0,0,0,148
146,7,2,2288,0,0,0,149
146,7,2,2277,0,0,0,151
146,7,2,2269,0,0,0,150
146,7,2,2293,0,0,0,154
146,7,2,2258,0,0,0,148
146,7,2,2301,0,0,0,158
146,7,2,2260,0,0,0,161
146,7,2,2272,0,0,0,150
146,7,2,2273,0,0,0,150
146,7,2,2284,0,0,0,153
146,7,2,2285,0,0,0,154
146,7,2,2292,0,0,0,156
146,7,2,2284,0,0,0,155
146,7,2,2295,0,0,0,154
146,7,2,2263,0,0,0,146
146,7,2,2277,0,0,0,150
146,7,2,2293,0,0,0,157
146,7,2,2287,0,0,0,167
146,7,2,2277,0,0,0,160
146,7,2,2285,0,0,0,157
146,7,2,2300,0,0,0,155
146,7,2,2279,0,0,0,152
146,7,2,2265,0,0,0,150
146,7,2,2298,0,0,0,150
146,7,2,2280,0,0,0,156
146,7,2,2145,0,0,0,161
146,7,2,2153,0,0,0,162
146,7,2,2261,0,0,0,147
146,7,2,2272,0,0,0,153
146,7,2,2265,0,0,0,150
146,7,2,2319,0,0,0,154
146,7,2,2285,0,0,0,152
146,7,2,2279,0,0,0,155
146,7,2,2293,0,0,0,161
146,7,2,2278,0,0,0,164
146,7,2,2273,0,0,0,161
146,7,2,2281,0,0,0,149
146,7,2,2356,0,0,0,160
146,7,2,2362,0,0,0,147
146,7,2,2298,0,0,0,150
146,7,2,2274,0,0,0,154
146,7,2,2282,0,0,0,165
146,7,2,2275,0,0,0,148
146,7,2,2273,0,0,0,163
146,7,2,2265,0,0,0,150
146,7,2,2302,0,0,0,153
146,7,2,2286,0,0,0,150
146,7,2,2312,0,0,0,155
146,7,2,2275,0,0,0,152
146,7,2,2261,0,0,0,154
146,7,2,2287,0,0,0,165
146,7,2,2310,0,0,0,149
146,7,2,2263,0,0,0,148
146,7,2,2294,0,0,0,157
146,7,2,2290,0,0,0,156
146,7,2,2305,0,0,0,150
146,7,2,2309,0,0,0,153
146,7,2,2333,0,0,0,185
146,7,2,2317,0,0,0,165
146,7,2,2297,0,0,0,157
146,7,2,2292,0,0,0,152
146,7,2,2282,0,0,0,153
146,7,2,2277,0,0,0,160
146,7,4,2167,0,0,0,172
146,7,2,2277,0,0,0,155
146,7,2,2392,0,0,0,160
146,7,2,2348,0,0,0,159
146,7,2,2269,0,0,0,158
146,7,2,2263,0,0,0,154
146,7,2,2258,0,0,0,153
146,7,2,2328,0,0,0,149
146,7,2,2277,0,0,0,149
146,7,2,2285,0,0,0,162
146,7,4,3932,0,0,0,152
146,7,2,2144,0,0,0,163
146,7,2,2282,0,0,0,156
146,7,2,2130,0,0,0,147
146,7,2,2289,0,0,0,155
146,7,2,2268,0,0,0,157
146,7,2,2299,0,0,0,155
146,7,2,2286,0,0,0,144
146,7,2,2278,0,0,0,159
146,7,2,2269,0,0,0,153
146,7,2,2334,0,0,0,168
146,7,2,2261,0,0,0,152
146,7,2,2266,0,0,0,152
146,7,2,2311,0,0,0,151
146,7,2,2271,0,0,0,165
146,7,2,2274,0,0,0,163
146,7,2,2261,0,0,0,152
146,7,2,2265,0,0,0,157
146,7,2,2289,0,0,0,153
146,7,2,2303,0,0,0,155
146,7,2,2306,0,0,0,158
146,7,2,2284,0,0,0,156
146,7,2,2299,0,0,0,160
146,7,2,2286,0,0,0,159
146,7,2,2291,0,0,0,171
146,7,2,2281,0,0,0,153
146,7,2,2258,0,0,0,152
146,7,2,2293,0,0,0,151
146,7,2,2280,0,0,0,156
146,7,2,2273,0,0,0,155
146,7,2,2286,0,0,0,149
146,7,2,2155,0,0,0,159
146,7,2,2261,0,0,0,145
146,7,2,2294,0,0,0,153
146,7,2,2275,0,0,0,144
146,7,2,2296,0,0,0,159
146,7,2,2268,0,0,0,156
146,7,2,2367,0,0,0,167
146,7,2,2302,0,0,0,154
146,7,2,2280,0,0,0,160
146,7,2,2284,0,0,0,156
146,7,2,2315,0,0,0,166
146,7,2,2155,0,0,0,157
146,7,2,2269,0,0,0,157
146,7,2,2263,0,0,0,146
146,7,2,2276,0,0,0,152
146,7,2,2282,0,0,0,164
146,7,2,2281,0,0,0,154
146,7,2,2264,0,0,0,157
146,7,2,2268,0,0,0,150
146,7,2,2167,0,0,0,160
146,7,2,2283,0,0,0,153
146,7,2,2260,0,0,0,169
146,7,2,2283,0,0,0,143
146,7,2,2328,0,0,0,159
146,7,2,2278,0,0,0,151
146,7,2,2327,0,0,0,161
146,7,2,2280,0,0,0,156
146,7,2,2312,0,0,0,159
146,7,2,2270,0,0,0,147
146,7,2,2287,0,0,0,153
146,7,2,2290,0,0,0,149
146,7,2,2264,0,0,0,153
146,7,2,2276,0,0,0,161
146,11,10,2336,0,0,0,164
146,7,2,2300,0,0,0,159
146,7,2,2165,0,0,0,161
146,7,2,2290,0,0,0,159
146,7,2,2300,0,0,0,164
146,7,2,2277,0,0,0,158
146,7,2,2279,0,0,0,153
146,7,2,2271,0,0,0,158
146,7,2,2286,0,0,0,146
146,7,2,2252,0,0,0,150
146,7,2,2295,0,0,0,153
145,7,2,2277,0,0,0,160
145,7,2,2372,0,0,0,165
145,7,2,2154,0,0,0,154
145,7,2,2153,0,0,0,166
145,7,2,2294,0,0,0,149
145,7,2,2154,0,0,0,158
145,7,2,2270,0,0,0,146
145,7,2,2316,0,0,0,163
145,7,2,2144,0,0,0,153
145,7,2,2185,0,0,0,167
145,7,2,2273,0,0,0,151
145,7,2,2277,0,0,0,155
145,7,2,2303,0,0,0,159
145,7,2,2144,0,0,0,153
145,7,2,2306,0,0,0,160
145,7,2,2269,0,0,0,156
145,7,2,2147,0,0,0,160
145,7,2,2272,0,0,0,148
145,7,2,2160,0,0,0,172
145,7,2,2262,0,0,0,150
145,7,2,2268,0,0,0,159
145,7,2,2272,0,0,0,152
145,7,2,2289,0,0,0,164
145,7,2,2285,0,0,0,151
145,7,2,2289,0,0,0,149
145,7,2,2269,0,0,0,151
145,7,2,2284,0,0,0,158
145,7,2,2275,0,0,0,154
145,7,2,2287,0,0,0,163
145,7,2,2296,0,0,0,152
145,7,2,2156,0,0,0,162
145,7,2,2290,0,0,0,161
145,7,2,2164,0,0,0,179
145,7,2,2261,0,0,0,149
145,7,2,2306,0,0,0,156
145,7,2,2283,0,0,0,146
145,7,2,2299,0,0,0,162
145,7,2,2281,0,0,0,156
145,7,2,2288,0,0,0,153
145,7,2,2271,0,0,0,151
145,7,2,2269,0,0,0,156
145,7,2,2308,0,0,0,164
145,7,2,2293,0,0,0,155
145,7,2,2272,0,0,0,151
145,7,2,2268,0,0,0,156
145,7,2,2283,0,0,0,153
145,7,2,2159,0,0,0,159
145,7,2,2284,0,0,0,160
145,7,2,2277,0,0,0,155
145,7,2,2158,0,0,0,157
145,7,2,2292,0,0,0,156
145,7,2,2278,0,0,0,150
145,7,2,2256,0,0,0,152
145,7,2,2276,0,0,0,163
145,7,2,2260,0,0,0,159
145,7,2,2270,0,0,0,149
145,7,2,2285,0,0,0,156
145,7,2,2296,0,0,0,157
145,7,2,2282,0,0,0,156
145,7,2,2290,0,0,0,148
145,7,2,2265,0,0,0,154
145,7,2,2141,0,0,0,162
145,7,2,2288,0,0,0,155
145,7,2,2317,0,0,0,171
145,7,2,2134,0,0,0,158
145,7,2,2287,0,0,0,159
145,7,2,2298,0,0,0,172
145,7,2,2266,0,0,0,152
145,7,2,2277,0,0,0,153
145,7,2,2289,0,0,0,147
145,7,2,2267,0,0,0,148
145,7,2,2292,0,0,0,148
145,7,2,2276,0,0,0,159
145,7,2,2266,0,0,0,149
145,7,2,2288,0,0,0,157
145,7,2,2304,0,0,0,155
145,7,2,2296,0,0,0,154
145,7,2,2281,0,0,0,157
145,7,2,2278,0,0,0,150
145,7,2,2275,0,0,0,161
145,7,2,2275,0,0,0,158
145,7,2,2267,0,0,0,155
145,7,2,2295,0,0,0,150
145,7,2,2268,0,0,0,148
145,7,2,2277,0,0,0,164
145,7,2,2285,0,0,0,145
145,7,2,2273,0,0,0,157
145,7,2,2291,0,0,0,156
145,7,2,2281,0,0,0,159
145,7,2,2302,0,0,0,151
145,7,2,2273,0,0,0,149
145,7,2,2278,0,0,0,155
145,7,2,2323,0,0,0,153
145,7,2,2266,0,0,0,166
145,7,2,2282,0,0,0,149
145,7,2,2278,0,0,0,156
145,7,2,2269,0,0,0,151
145,7,2,2296,0,0,0,161
145,7,2,2267,0,0,0,154
145,7,2,2296,0,0,0,149
145,7,2,2280,0,0,0,153
145,7,2,2280,0,0,0,156
145,7,2,2157,0,0,0,159
145,7,2,2261,0,0,0,148
145,7,2,2272,0,0,0,153
145,7,2,2279,0,0,0,148
145,7,2,2306,0,0,0,156
145,7,2,2284,0,0,0,146
145,7,2,2287,0,0,0,156
145,7,2,2268,0,0,0,155
145,7,2,2302,0,0,0,164
145,7,2,2152,0,0,0,156
145,7,2,2276,0,0,0,153
145,7,2,2286,0,0,0,154
145,7,2,2263,0,0,0,143
145,7,2,2279,0,0,0,150
145,7,2,2164,0,0,0,157
145,7,2,2273,0,0,0,154
145,7,2,2265,0,0,0,141
145,7,2,2143,0,0,0,159
145,7,2,2269,0,0,0,157
145,7,2,2284,0,0,0,155
145,7,2,2277,0,0,0,152
145,7,2,2302,0,0,0,154
145,7,2,2306,0,0,0,151
145,7,2,2265,0,0,0,149
145,7,2,2281,0,0,0,153
145,7,2,2297,0,0,0,151
145,7,2,2316,0,0,0,158
145,7,2,2293,0,0,0,164
145,7,2,2158,0,0,0,158
145,7,2,2266,0,0,0,151
145,7,2,2291,0,0,0,154
145,7,2,2280,0,0,0,155
145,7,2,2291,0,0,0,159
145,7,2,2268,0,0,0,154
145,7,2,2294,0,0,0,152
145,7,2,2302,0,0,0,151
145,7,2,2161,0,0,0,154
145,7,2,2286,0,0,0,157
145,7,2,2258,0,0,0,151
145,7,2,2273,0,0,0,155
145,7,2,2140,0,0,0,160
145,7,2,2305,0,0,0,165
145,7,2,2260,0,0,0,161
145,7,2,2278,0,0,0,149
145,7,2,2267,0,0,0,150
145,7,2,2270,0,0,0,149
145,7,2,2270,0,0,0,152
145,7,2,2261,0,0,0,145
145,7,2,2281,0,0,0,157
145,7,2,2276,0,0,0,157
145,7,2,2284,0,0,0,157
145,7,2,2291,0,0,0,163
145,7,2,2143,0,0,0,156
145,7,2,2274,0,0,0,152
145,7,2,2274,0,0,0,155
145,7,2,2286,0,0,0,152
145,7,2,2281,0,0,0,149
145,7,2,2136,0,0,0,163
145,7,2,2292,0,0,0,168
145,7,2,2291,0,0,0,148
145,7,2,2280,0,0,0,161
145,7,2,2153,0,0,0,157
145,7,2,2274,0,0,0,155
145,7,2,2297,0,0,0,155
145,7,2,2282,0,0,0,154
145,7,2,2150,0,0,0,159
145,7,2,2279,0,0,0,145
145,7,2,2268,0,0,0,158
145,7,2,2253,0,0,0,158
145,7,2,2277,0,0,0,152
145,7,2,2313,0,0,0,165
145,7,2,2289,0,0,0,164
145,7,2,2272,0,0,0,149
145,7,2,2299,0,0,0,155
145,7,2,2279,0,0,0,154
145,7,2,2292,0,0,0,160
145,7,2,2275,0,0,0,154
145,7,2,2293,0,0,0,155
145,7,2,2288,0,0,0,151
145,7,2,2278,0,0,0,168
145,7,2,2259,0,0,0,147
145,7,2,2295,0,0,0,152
145,7,2,2310,0,0,0,147
145,7,2,2291,0,0,0,153
145,7,2,2267,0,0,0,156
145,7,2,2274,0,0,0,149
145,7,2,2277,0,0,0,153
145,7,2,2295,0,0,0,165
145,7,2,2278,0,0,0,156
145,7,2,2318,0,0,0,164
145,7,2,2268,0,0,0,154
145,7,2,2154,0,0,0,172
145,7,2,2149,0,0,0,161
145,7,2,2296,0,0,0,149
145,7,2,2329,0,0,0,143
145,7,2,2254,0,0,0,141
145,7,2,2166,0,0,0,163
145,7,2,2294,0,0,0,167
145,7,2,2145,0,0,0,163
145,7,2,2157,0,0,0,149
145,7,2,2265,0,0,0,152
145,7,2,2271,0,0,0,155
145,7,2,2174,0,0,0,169
145,7,2,2260,0,0,0,156
145,7,2,2294,0,0,0,161
145,7,2,2266,0,0,0,150
145,7,2,2167,0,0,0,160
145,7,2,2297,0,0,0,175
145,7,2,2273,0,0,0,150
145,7,2,2281,0,0,0,152
145,7,2,2251,0,0,0,141
145,7,2,2258,0,0,0,151
145,7,2,2263,0,0,0,165
145,7,2,2261,0,0,0,155
145,7,2,2257,0,0,0,166
145,7,2,2260,0,0,0,147
145,7,2,2267,0,0,0,160
145,7,2,2298,0,0,0,163
145,7,2,2292,0,0,0,152
145,7,2,2281,0,0,0,166
145,7,2,2278,0,0,0,156
145,7,2,2276,0,0,0,146
145,7,2,2287,0,0,0,162
145,7,2,2259,0,0,0,150
145,7,2,2296,0,0,0,153
145,7,2,2357,0,0,0,154
145,7,2,2270,0,0,0,150
145,7,2,2279,0,0,0,155
145,7,2,2285,0,0,0,151
145,7,2,2286,0,0,0,152
145,7,2,2285,0,0,0,157
145,7,2,2271,0,0,0,142
145,7,6,2278,0,0,0,161
145,7,2,2275,0,0,0,152
145,7,2,2287,0,0,0,154
145,7,2,2272,0,0,0,154
145,7,2,2299,0,0,0,150
145,7,2,2285,0,0,0,156
145,7,2,2285,0,0,0,987
145,7,2,2275,0,0,0,158
145,7,2,2267,0,0,0,155
145,7,2,2289,0,0,0,157
145,7,2,2279,0,0,0,157
145,7,2,2284,0,0,0,156
145,7,2,2278,0,0,0,153
145,7,2,2273,0,0,0,148
145,7,2,2285,0,0,0,157
145,7,2,2283,0,0,0,155
145,7,2,2294,0,0,0,148
145,7,2,2286,0,0,0,149
145,7,2,2280,0,0,0,164
145,7,2,2265,0,0,0,149
145,7,2,2278,0,0,0,140
145,7,2,2290,0,0,0,172
145,7,2,2263,0,0,0,148
145,7,2,2318,0,0,0,171
145,7,2,2151,0,0,0,167
145,7,2,2256,0,0,0,148
145,7,2,2303,0,0,0,151
145,7,2,2289,0,0,0,153
145,7,2,2295,0,0,0,162
145,7,2,2274,0,0,0,147
145,7,2,2144,0,0,0,153
145,7,2,2287,0,0,0,181
145,7,2,2329,0,0,0,158
145,7,2,2269,0,0,0,154
145,7,2,2307,0,0,0,154
145,7,2,2294,0,0,0,154
145,7,2,2313,0,0,0,162
145,7,2,2297,0,0,0,146
145,7,2,2146,0,0,0,155
145,7,2,2275,0,0,0,150
145,7,2,2300,0,0,0,155
145,7,2,2261,0,0,0,143
145,7,2,2293,0,0,0,155
145,7,2,2333,0,0,0,148
145,7,2,2267,0,0,0,152
145,7,2,2139,0,0,0,157
145,7,2,2262,0,0,0,151
145,7,2,2272,0,0,0,153
145,7,2,2287,0,0,0,154
145,7,2,2289,0,0,0,149
145,7,2,2267,0,0,0,146
145,7,2,2277,0,0,0,154
145,7,2,2259,0,0,0,151
145,7,2,2278,0,0,0,156
145,7,2,2282,0,0,0,154
145,7,2,2288,0,0,0,147
145,7,2,2286,0,0,0,160
145,7,2,2279,0,0,0,151
145,7,2,2267,0,0,0,150
145,7,2,2272,0,0,0,156
145,7,2,2276,0,0,0,163
145,7,2,2275,0,0,0,152
145,7,2,2292,0,0,0,155
145,7,2,2298,0,0,0,152
145,7,2,2288,0,0,0,156
145,7,2,2279,0,0,0,153
145,7,2,2286,0,0,0,158
145,7,2,2151,0,0,0,151
145,7,2,2289,0,0,0,158
145,7,2,2286,0,0,0,154
145,7,2,2276,0,0,0,147
145,7,2,2264,0,0,0,165
145,7,2,2270,0,0,0,157
145,7,2,2303,0,0,0,158
145,7,2,2297,0,0,0,167
145,7,2,2272,0,0,0,145
145,7,2,2272,0,0,0,166
145,7,2,2263,0,0,0,153
145,7,2,2271,0,0,0,146
145,7,2,2284,0,0,0,153
145,7,2,2277,0,0,0,149
145,7,2,2261,0,0,0,155
145,7,2,2340,0,0,0,155
145,7,2,2257,0,0,0,156
145,7,2,2160,0,0,0,156
145,7,2,2146,0,0,0,159
145,7,2,2293,0,0,0,166
145,7,2,2262,0,0,0,165
145,7,2,2139,0,0,0,156
145,7,2,2332,0,0,0,152
145,7,2,2307,0,0,0,172
145,7,2,2285,0,0,0,170
145,7,2,2275,0,0,0,150
145,7,2,2261,0,0,0,144
145,7,2,2267,0,0,0,157
145,7,2,2297,0,0,0,173
145,7,2,2273,0,0,0,153
145,7,2,2147,0,0,0,162
145,7,2,2290,0,0,0,150
145,7,2,2310,0,0,0,170
145,7,2,2303,0,0,0,170
145,7,2,2280,0,0,0,157
145,7,2,2289,0,0,0,152
145,7,2,2140,0,0,0,154
145,7,2,2279,0,0,0,152
145,7,2,2326,0,0,0,150
145,7,2,2305,0,0,0,158
145,7,2,2281,0,0,0,157
145,7,2,2270,0,0,0,150
145,7,2,2275,0,0,0,150
145,7,2,2285,0,0,0,150
145,7,2,2276,0,0,0,162
145,7,2,2258,0,0,0,149
145,7,2,2256,0,0,0,146
145,7,2,2280,0,0,0,150
145,7,2,2275,0,0,0,155
145,7,2,2273,0,0,0,148
145,7,2,2319,0,0,0,157
145,7,2,2279,0,0,0,162
145,7,2,2337,0,0,0,154
145,7,2,2289,0,0,0,155
145,7,2,2273,0,0,0,151
145,7,2,2273,0,0,0,147
145,7,2,2264,0,0,0,157
145,7,2,2263,0,0,0,160
145,7,2,2275,0,0,0,149
145,7,2,2333,0,0,0,152
145,7,2,2279,0,0,0,162
145,7,2,2279,0,0,0,162
145,7,2,2280,0,0,0,149
145,7,2,2279,0,0,0,156
145,7,2,2293,0,0,0,154
145,7,2,2280,0,0,0,154
145,7,2,2279,0,0,0,151
145,7,2,2290,0,0,0,152
145,7,2,2272,0,0,0,161
145,7,2,2289,0,0,0,164
145,7,2,2278,0,0,0,161
145,7,2,2286,0,0,0,149
145,7,2,2302,0,0,0,167
145,7,2,2275,0,0,0,160
145,7,2,2290,0,0,0,159
145,7,2,2346,0,0,0,163
145,7,2,2275,0,0,0,152
145,7,2,2286,0,0,0,146
145,7,2,2270,0,0,0,146
145,7,2,2292,0,0,0,148
145,7,2,2272,0,0,0,150
145,7,2,2277,0,0,0,155
145,7,2,2280,0,0,0,142
145,7,2,2309,0,0,0,151
144,7,2,2132,0,0,0,156
144,7,2,2285,0,0,0,150
144,7,2,2168,0,0,0,151
144,7,2,2137,0,0,0,163
144,7,2,2273,0,0,0,156
144,7,2,2291,0,0,0,161
144,7,2,2302,0,0,0,155
144,7,2,2277,0,0,0,154
144,7,2,2283,0,0,0,152
144,7,2,2265,0,0,0,158
144,7,2,2252,0,0,0,148
144,7,2,2285,0,0,0,160
144,7,2,2140,0,0,0,164
144,7,2,2140,0,0,0,159
144,7,2,2297,0,0,0,168
144,7,2,2294,0,0,0,152
144,7,2,2270,0,0,0,155
144,7,2,2149,0,0,0,150
144,7,2,2301,0,0,0,150
144,7,2,2284,0,0,0,160
144,7,2,2284,0,0,0,156
144,7,2,2285,0,0,0,153
144,7,2,2261,0,0,0,146
144,7,2,2285,0,0,0,153
144,7,2,2257,0,0,0,154
144,7,2,2262,0,0,0,146
144,7,2,2304,0,0,0,162
144,7,2,2154,0,0,0,159
144,7,2,2272,0,0,0,152
144,7,2,2282,0,0,0,159
144,7,2,2151,0,0,0,157
144,7,2,2265,0,0,0,151
144,7,2,2266,0,0,0,143
144,7,2,2257,0,0,0,151
144,7,2,2303,0,0,0,156
144,7,2,2294,0,0,0,169
144,7,2,2158,0,0,0,166
144,7,2,2291,0,0,0,152
144,7,2,2288,0,0,0,161
144,7,2,2272,0,0,0,146
144,7,2,2270,0,0,0,154
144,7,2,2275,0,0,0,149
144,7,2,2261,0,0,0,157
144,7,2,2135,0,0,0,162
144,7,2,2277,0,0,0,158
144,7,2,2129,0,0,0,152
144,7,2,2271,0,0,0,150
144,7,2,2251,0,0,0,145
144,7,2,2217,0,0,0,161
144,7,2,2256,0,0,0,144
144,7,2,2288,0,0,0,157
144,7,2,2262,0,0,0,148
144,7,2,2261,0,0,0,149
144,7,2,2166,0,0,0,167
144,7,2,2288,0,0,0,156
144,7,2,2261,0,0,0,146
144,7,2,2321,0,0,0,157
144,7,2,2154,0,0,0,158
144,7,2,2273,0,0,0,155
144,7,2,2268,0,0,0,162
144,7,2,2322,0,0,0,155
144,7,2,2174,0,0,0,161
144,7,2,2295,0,0,0,153
144,7,2,2286,0,0,0,149
144,7,2,2272,0,0,0,152
144,7,2,2138,0,0,0,161
144,7,2,2320,0,0,0,172
144,7,3,3440,0,0,0,152
144,7,2,2271,0,0,0,150
144,7,2,2165,0,0,0,162
144,7,2,2278,0,0,0,159
144,7,2,3776,0,0,0,163
144,7,2,2259,0,0,0,152
144,7,2,2325,0,0,0,159
144,7,2,2272,0,0,0,154
144,7,2,2265,0,0,0,152
144,7,2,2384,0,0,0,170
144,7,2,2251,0,0,0,148
144,7,2,2268,0,0,0,158
144,7,2,2287,0,0,0,161
144,7,2,2281,0,0,0,142
144,7,2,2286,0,0,0,154
144,7,2,2275,0,0,0,149
144,7,2,2288,0,0,0,150
144,7,2,2281,0,0,0,145
144,7,2,2270,0,0,0,146
144,7,2,2264,0,0,0,148
144,7,2,2265,0,0,0,160
144,7,2,2295,0,0,0,162
144,7,2,2282,0,0,0,154
144,7,2,2153,0,0,0,157
144,7,2,2266,0,0,0,146
144,7,2,2301,0,0,0,160
144,7,2,2265,0,0,0,153
144,7,2,2273,0,0,0,163
144,7,2,2284,0,0,0,162
144,7,2,2281,0,0,0,152
144,7,2,2261,0,0,0,162
144,7,2,2272,0,0,0,155
144,7,2,2280,0,0,0,153
144,7,2,2277,0,0,0,159
144,7,2,2278,0,0,0,149
144,7,2,2293,0,0,0,146
144,7,2,2284,0,0,0,170
144,7,2,2256,0,0,0,154
144,7,2,2272,0,0,0,145
144,7,2,2275,0,0,0,150
144,7,2,2254,0,0,0,148
144,7,2,2264,0,0,0,155
144,7,2,2272,0,0,0,144
144,7,2,2297,0,0,0,151
144,7,2,2267,0,0,0,150
144,7,2,2313,0,0,0,148
144,7,2,2275,0,0,0,146
144,7,2,2249,0,0,0,153
144,7,2,2297,0,0,0,150
144,7,2,2273,0,0,0,144
144,7,2,2273,0,0,0,143
144,7,2,2274,0,0,0,163
144,7,2,2297,0,0,0,155
144,7,2,2312,0,0,0,157
144,7,2,2299,0,0,0,157
144,7,2,2307,0,0,0,155
144,7,2,2319,0,0,0,139
144,7,2,2252,0,0,0,140
144,7,2,2261,0,0,0,159
144,7,2,2268,0,0,0,150
144,7,2,2327,0,0,0,158
144,7,2,2300,0,0,0,156
144,7,2,2291,0,0,0,154
144,7,2,2154,0,0,0,150
144,7,2,2301,0,0,0,163
144,7,2,2290,0,0,0,148
144,7,2,2261,0,0,0,149
144,7,2,2150,0,0,0,153
144,7,2,2276,0,0,0,163
144,7,2,2267,0,0,0,163
144,7,2,2144,0,0,0,149
144,7,2,2290,0,0,0,167
144,7,2,2150,0,0,0,157
144,7,2,2289,0,0,0,150
144,7,2,2280,0,0,0,151
144,7,2,2261,0,0,0,153
144,7,2,2274,0,0,0,150
144,7,2,2263,0,0,0,152
144,7,2,2303,0,0,0,151
144,7,2,2146,0,0,0,157
144,7,2,2269,0,0,0,166
144,7,2,2253,0,0,0,147
144,7,2,2273,0,0,0,153
144,7,2,2154,0,0,0,161
144,7,2,2265,0,0,0,154
144,7,2,2266,0,0,0,152
144,7,2,2291,0,0,0,152
144,7,2,2287,0,0,0,157
144,7,2,2275,0,0,0,156
144,7,2,2136,0,0,0,158
144,7,2,2157,0,0,0,159
144,7,2,2272,0,0,0,151
144,7,2,2275,0,0,0,150
144,7,2,2273,0,0,0,159
144,7,2,2266,0,0,0,151
144,7,2,2139,0,0,0,154
144,7,2,2258,0,0,0,154
144,7,2,2286,0,0,0,154
144,7,2,2281,0,0,0,155
144,7,2,2137,0,0,0,151
144,7,2,2158,0,0,0,144
144,7,2,2274,0,0,0,150
144,7,2,2304,0,0,0,166
144,7,2,2259,0,0,0,161
144,7,2,2306,0,0,0,153
144,7,2,2260,0,0,0,148
144,7,2,2271,0,0,0,149
144,7,2,2284,0,0,0,163
144,7,2,2260,0,0,0,148
144,7,2,2291,0,0,0,148
144,7,2,2257,0,0,0,165
144,7,2,2265,0,0,0,163
144,7,2,2274,0,0,0,156
144,7,2,2281,0,0,0,153
144,7,2,2153,0,0,0,156
144,7,2,2312,0,0,0,142
144,7,2,2287,0,0,0,146
144,7,2,2274,0,0,0,147
144,7,2,2294,0,0,0,143
144,7,2,2256,0,0,0,147
144,7,2,2270,0,0,0,154
144,7,2,2287,0,0,0,151
144,7,2,2302,0,0,0,145
144,7,2,2282,0,0,0,150
144,7,2,2264,0,0,0,155
144,7,2,2265,0,0,0,145
144,7,2,2276,0,0,0,146
144,7,2,2263,0,0,0,157
144,7,2,2279,0,0,0,153
144,7,2,2285,0,0,0,155
144,7,2,2257,0,0,0,155
144,7,2,2276,0,0,0,145
144,7,2,2289,0,0,0,157
144,7,2,2271,0,0,0,147
144,7,2,2293,0,0,0,158
144,7,2,2268,0,0,0,154
144,7,2,2161,0,0,0,153
144,7,2,2301,0,0,0,157
144,7,2,2277,0,0,0,152
144,7,2,2346,0,0,0,156
144,7,2,2305,0,0,0,158
144,7,2,2127,0,0,0,151
144,7,2,2278,0,0,0,155
144,7,2,2271,0,0,0,155
144,7,2,2147,0,0,0,155
144,7,2,2284,0,0,0,155
144,7,2,2149,0,0,0,157
144,7,2,2277,0,0,0,168
144,7,2,2259,0,0,0,153
144,7,2,2282,0,0,0,151
144,7,2,2150,0,0,0,156
144,7,2,2295,0,0,0,164
144,7,2,2294,0,0,0,175
144,7,2,2149,0,0,0,160
144,7,2,2284,0,0,0,155
144,7,2,2276,0,0,0,165
144,7,2,2267,0,0,0,166
144,7,2,2301,0,0,0,160
144,7,2,2282,0,0,0,155
144,7,2,2277,0,0,0,146
144,7,2,2264,0,0,0,141
144,7,2,2269,0,0,0,149
144,7,2,2296,0,0,0,152
144,7,2,2294,0,0,0,163
144,7,2,2271,0,0,0,159
144,7,2,2269,0,0,0,150
144,7,2,2280,0,0,0,158
144,7,2,2280,0,0,0,155
144,7,2,2274,0,0,0,150
144,7,2,2268,0,0,0,169
144,7,2,2305,0,0,0,161
144,7,2,2281,0,0,0,158
144,7,2,2285,0,0,0,150
144,7,2,2354,0,0,0,154
144,7,2,2289,0,0,0,166
144,7,2,2257,0,0,0,147
144,7,2,2270,0,0,0,152
144,7,2,2273,0,0,0,146
144,7,2,2284,0,0,0,156
144,7,2,2280,0,0,0,156
144,7,2,2268,0,0,0,160
144,7,2,2278,0,0,0,152
144,7,2,2274,0,0,0,153
144,7,2,2270,0,0,0,150
144,7,2,2283,0,0,0,152
144,7,2,2300,0,0,0,159
144,7,2,2281,0,0,0,154
144,7,2,2299,0,0,0,150
144,7,2,2283,0,0,0,155
144,7,2,2284,0,0,0,155
144,7,2,2286,0,0,0,158
144,7,2,2286,0,0,0,150
144,7,2,2289,0,0,0,170
144,7,2,2268,0,0,0,153
144,7,2,2276,0,0,0,146
144,7,2,2283,0,0,0,155
144,7,2,2278,0,0,0,141
144,7,2,2280,0,0,0,142
144,7,2,2283,0,0,0,152
144,7,2,2273,0,0,0,159
144,7,2,2276,0,0,0,166
144,7,2,2359,0,0,0,154
144,7,2,2273,0,0,0,151
144,7,2,2286,0,0,0,160
144,7,2,2271,0,0,0,152
144,7,2,2290,0,0,0,150
144,7,2,2287,0,0,0,155
144,7,2,2288,0,0,0,156
144,7,2,2137,0,0,0,157
144,7,2,2292,0,0,0,154
144,7,2,2262,0,0,0,148
144,7,2,2298,0,0,0,158
