time,inst,cpy cycles,misses,pages,switches,bus,pref
81,7,2,2126,0,0,0,153
81,7,2,2072,0,0,0,141
81,7,2,2107,0,0,0,142
81,7,2,2098,0,0,0,149
81,7,2,2083,0,0,0,135
81,7,2,2077,0,0,0,138
81,7,2,2092,0,0,0,144
81,7,2,2088,0,0,0,140
81,7,2,2075,0,0,0,136
81,7,2,2079,0,0,0,145
81,7,2,2088,0,0,0,140
81,7,2,2097,0,0,0,144
81,7,2,2092,0,0,0,137
81,7,2,2102,0,0,0,134
81,7,2,2079,0,0,0,139
81,7,2,2077,0,0,0,142
81,7,2,2078,0,0,0,143
81,7,2,2090,0,0,0,149
81,7,2,2110,0,0,0,145
81,7,2,2090,0,0,0,142
81,7,2,2096,0,0,0,143
81,7,2,2099,0,0,0,137
81,7,2,2095,0,0,0,140
81,7,2,2087,0,0,0,136
81,7,2,2085,0,0,0,137
81,7,2,2120,0,0,0,148
81,7,2,2088,0,0,0,138
81,7,2,2103,0,0,0,139
81,7,2,2096,0,0,0,136
81,7,2,2092,0,0,0,141
81,7,2,2111,0,0,0,138
81,7,2,2072,0,0,0,147
81,7,2,2100,0,0,0,159
81,7,2,2104,0,0,0,142
81,7,2,2098,0,0,0,144
81,7,2,2074,0,0,0,135
81,7,2,2093,0,0,0,138
81,7,2,2081,0,0,0,142
81,7,2,2096,0,0,0,138
81,7,2,2072,0,0,0,135
81,7,2,2095,0,0,0,136
81,7,2,2088,0,0,0,142
81,7,2,2098,0,0,0,144
81,7,2,2115,0,0,0,139
81,7,2,2085,0,0,0,149
81,7,2,2104,0,0,0,139
81,7,2,2082,0,0,0,137
81,7,2,2100,0,0,0,146
81,7,2,2104,0,0,0,137
81,7,2,2204,0,0,0,139
81,7,2,2102,0,0,0,146
81,7,2,2092,0,0,0,139
81,7,2,2078,0,0,0,136
81,7,2,2084,0,0,0,145
81,7,2,2115,0,0,0,139
81,7,2,2104,0,0,0,138
81,7,2,2102,0,0,0,139
81,7,2,2084,0,0,0,142
81,7,2,2082,0,0,0,138
81,7,2,2108,0,0,0,136
81,7,2,2074,0,0,0,138
81,7,2,2099,0,0,0,138
81,7,2,2098,0,0,0,146
81,7,2,2104,0,0,0,141
81,7,2,2081,0,0,0,144
81,7,2,2081,0,0,0,138
81,7,2,2090,0,0,0,137
81,7,2,2091,0,0,0,140
81,7,2,2098,0,0,0,141
81,7,2,2084,0,0,0,141
81,7,2,2105,0,0,0,139
81,7,2,2089,0,0,0,140
81,7,2,2092,0,0,0,140
81,7,2,2116,0,0,0,145
81,7,2,2085,0,0,0,145
81,7,2,2089,0,0,0,139
81,7,2,2078,0,0,0,138
81,7,2,2096,0,0,0,140
81,7,2,2094,0,0,0,139
81,7,2,2079,0,0,0,137
81,7,2,2075,0,0,0,143
81,7,2,2098,0,0,0,139
81,7,2,2092,0,0,0,136
81,7,2,2086,0,0,0,144
81,7,2,2078,0,0,0,137
81,7,2,2218,0,0,0,142
81,7,2,2080,0,0,0,143
81,7,2,2076,0,0,0,139
81,7,2,2073,0,0,0,141
81,7,2,2093,0,0,0,140
81,7,2,2112,0,0,0,142
81,7,2,2079,0,0,0,145
81,7,2,2225,0,0,0,139
81,7,2,2085,0,0,0,144
81,7,2,2102,0,0,0,144
81,7,2,2104,0,0,0,140
81,7,2,2073,0,0,0,134
81,7,2,2092,0,0,0,140
81,7,2,2089,0,0,0,139
81,7,2,2214,0,0,0,140
81,7,2,2237,0,0,0,149
81,7,2,2089,0,0,0,137
81,7,2,2093,0,0,0,137
81,7,2,2108,0,0,0,142
81,7,2,2075,0,0,0,136
81,7,2,2072,0,0,0,139
81,7,2,2101,0,0,0,137
81,7,2,2090,0,0,0,139
81,7,2,2218,0,0,0,131
81,7,2,2094,0,0,0,139
81,7,2,2100,0,0,0,136
81,7,2,2088,0,0,0,139
81,7,2,2103,0,0,0,142
81,7,2,2086,0,0,0,142
81,7,2,2095,0,0,0,143
81,7,2,2082,0,0,0,132
81,7,2,2078,0,0,0,135
81,7,2,2104,0,0,0,132
81,7,2,2075,0,0,0,135
81,7,2,2094,0,0,0,139
81,7,2,2088,0,0,0,137
81,7,2,2101,0,0,0,135
81,7,2,2078,0,0,0,138
81,7,2,2098,0,0,0,141
81,7,2,2079,0,0,0,141
81,7,2,2105,0,0,0,137
81,7,2,2079,0,0,0,142
81,7,2,2107,0,0,0,141
81,7,2,2097,0,0,0,137
81,7,2,2120,0,0,0,144
81,7,2,2109,0,0,0,142
81,7,2,2081,0,0,0,134
81,7,2,2219,0,0,0,139
81,7,2,2087,0,0,0,141
81,7,2,2084,0,0,0,142
81,7,2,2083,0,0,0,131
81,7,2,2082,0,0,0,138
81,7,2,2101,0,0,0,150
81,7,2,2087,0,0,0,132
81,7,2,2217,0,0,0,145
81,7,2,2080,0,0,0,134
81,7,2,2069,0,0,0,138
81,7,2,2093,0,0,0,137
81,7,2,2248,0,0,0,163
81,7,2,2069,0,0,0,139
81,7,2,2093,0,0,0,140
81,7,2,2087,0,0,0,138
81,7,2,2096,0,0,0,138
81,7,2,2083,0,0,0,133
81,7,2,2079,0,0,0,137
81,7,2,2223,0,0,0,142
81,7,2,2107,0,0,0,145
81,7,2,2080,0,0,0,137
81,7,2,2079,0,0,0,139
81,7,2,2107,0,0,0,141
81,7,2,2262,0,0,0,158
81,7,2,2080,0,0,0,142
81,7,2,2071,0,0,0,136
81,7,2,2065,0,0,0,134
81,7,2,2072,0,0,0,136
81,7,2,2101,0,0,0,140
81,7,2,2085,0,0,0,143
81,7,2,2092,0,0,0,140
81,7,2,2094,0,0,0,140
81,7,2,2082,0,0,0,140
81,7,2,2092,0,0,0,136
81,7,2,2080,0,0,0,139
81,7,2,2088,0,0,0,138
81,7,2,2073,0,0,0,136
81,7,2,2073,0,0,0,140
81,7,2,2107,0,0,0,147
81,7,2,2082,0,0,0,136
81,7,2,2075,0,0,0,138
81,7,2,2091,0,0,0,139
81,7,2,2093,0,0,0,151
81,7,2,2080,0,0,0,135
81,7,2,2067,0,0,0,140
81,7,2,2093,0,0,0,138
81,7,2,2082,0,0,0,139
81,7,2,2071,0,0,0,140
81,7,2,2140,0,0,0,159
81,7,2,2090,0,0,0,131
81,7,2,2082,0,0,0,139
81,7,2,2091,0,0,0,140
81,7,2,2089,0,0,0,146
81,7,2,2089,0,0,0,139
81,7,2,2109,0,0,0,145
81,7,2,2101,0,0,0,139
81,7,2,2105,0,0,0,137
81,7,2,2094,0,0,0,135
81,7,2,2095,0,0,0,138
81,7,2,2098,0,0,0,138
81,7,2,2067,0,0,0,139
81,7,2,2228,0,0,0,140
81,7,2,2089,0,0,0,139
81,7,2,2090,0,0,0,140
81,7,2,2251,0,0,0,142
81,7,2,2090,0,0,0,144
81,7,2,2104,0,0,0,140
81,7,2,2116,0,0,0,139
81,7,2,2095,0,0,0,148
81,7,2,2099,0,0,0,139
81,7,2,2093,0,0,0,134
81,7,2,2095,0,0,0,138
81,7,2,2073,0,0,0,135
81,7,2,2072,0,0,0,134
81,7,2,2082,0,0,0,134
81,7,2,2079,0,0,0,140
81,7,2,2096,0,0,0,138
81,7,2,2101,0,0,0,153
81,7,2,2069,0,0,0,133
81,7,2,2070,0,0,0,139
81,7,2,2099,0,0,0,144
81,7,2,2086,0,0,0,139
81,7,2,2119,0,0,0,141
81,7,2,2071,0,0,0,140
81,7,2,2090,0,0,0,145
81,7,2,2102,0,0,0,142
81,7,2,2074,0,0,0,137
81,7,2,2082,0,0,0,136
81,7,2,2081,0,0,0,139
81,7,2,2084,0,0,0,134
81,7,2,2104,0,0,0,135
81,7,2,2136,0,0,0,153
81,7,2,2104,0,0,0,142
81,7,2,2085,0,0,0,143
81,7,2,2080,0,0,0,142
81,7,2,2078,0,0,0,133
81,7,2,2070,0,0,0,135
81,7,2,2099,0,0,0,137
81,7,2,2087,0,0,0,142
81,7,2,2085,0,0,0,134
81,7,2,2081,0,0,0,139
81,7,2,2071,0,0,0,137
81,7,2,2099,0,0,0,147
81,7,2,2086,0,0,0,140
81,7,2,2100,0,0,0,142
81,7,2,2114,0,0,0,142
81,7,2,2102,0,0,0,133
81,7,2,2095,0,0,0,139
81,7,2,2084,0,0,0,141
81,7,2,2094,0,0,0,138
81,7,2,2149,0,0,0,142
81,7,2,2102,0,0,0,143
81,7,2,2073,0,0,0,135
81,7,2,2082,0,0,0,144
81,7,2,2097,0,0,0,141
81,7,2,2092,0,0,0,142
81,7,2,2084,0,0,0,137
81,7,2,2092,0,0,0,140
81,7,2,2389,0,0,0,144
81,7,2,2096,0,0,0,140
81,7,2,2229,0,0,0,136
81,7,2,2245,0,0,0,151
81,7,2,2233,0,0,0,142
81,7,2,2089,0,0,0,137
81,7,2,2094,0,0,0,136
81,7,2,2079,0,0,0,141
81,7,2,2083,0,0,0,143
81,7,2,2216,0,0,0,141
81,7,2,2096,0,0,0,150
81,7,2,2092,0,0,0,137
81,7,2,2093,0,0,0,137
81,7,2,2087,0,0,0,142
81,7,2,2241,0,0,0,142
81,7,2,2076,0,0,0,139
81,7,2,2080,0,0,0,141
81,7,2,2113,0,0,0,142
81,7,2,2084,0,0,0,140
81,7,2,2094,0,0,0,140
81,7,2,2109,0,0,0,144
81,7,2,2077,0,0,0,138
81,7,2,2090,0,0,0,142
81,7,2,2111,0,0,0,143
81,7,2,2205,0,0,0,134
80,7,2,2057,0,0,0,139
80,7,2,2066,0,0,0,136
80,7,2,2195,0,0,0,133
80,7,2,2061,0,0,0,147
80,7,2,2078,0,0,0,145
80,7,2,2048,0,0,0,141
80,7,2,2051,0,0,0,131
80,7,2,2064,0,0,0,144
80,7,2,2211,0,0,0,139
80,7,2,2194,0,0,0,139
80,7,2,2069,0,0,0,133
80,7,2,2074,0,0,0,136
80,7,2,2054,0,0,0,134
80,7,2,2048,0,0,0,135
80,7,2,2066,0,0,0,128
80,7,2,2056,0,0,0,133
80,7,2,2057,0,0,0,132
80,7,2,2032,0,0,0,134
80,7,2,2067,0,0,0,136
80,7,2,2054,0,0,0,132
80,7,2,2070,0,0,0,134
80,7,2,2033,0,0,0,134
80,7,2,2067,0,0,0,137
80,7,2,2071,0,0,0,136
80,7,2,2069,0,0,0,132
80,7,2,2044,0,0,0,140
80,7,2,2055,0,0,0,136
80,7,2,2077,0,0,0,137
80,7,2,2051,0,0,0,141
80,7,2,2047,0,0,0,132
80,7,2,2051,0,0,0,131
80,7,2,2032,0,0,0,137
80,7,2,2042,0,0,0,145
80,7,2,2056,0,0,0,144
80,7,2,2067,0,0,0,135
80,7,2,2193,0,0,0,148
80,7,2,2063,0,0,0,133
80,7,2,2063,0,0,0,132
80,7,2,2190,0,0,0,132
80,7,2,2063,0,0,0,135
80,7,2,2211,0,0,0,138
80,7,2,2069,0,0,0,135
80,7,2,2193,0,0,0,138
80,7,2,2054,0,0,0,138
80,7,2,2049,0,0,0,138
80,7,2,2053,0,0,0,137
80,7,2,2061,0,0,0,136
80,7,2,2084,0,0,0,135
80,7,2,2062,0,0,0,133
80,7,2,2059,0,0,0,132
80,7,2,2065,0,0,0,142
80,7,2,2051,0,0,0,139
80,7,2,2057,0,0,0,136
80,7,2,2062,0,0,0,132
80,7,2,2057,0,0,0,136
80,7,2,2048,0,0,0,136
80,7,2,2069,0,0,0,145
80,7,2,2051,0,0,0,134
80,7,2,2080,0,0,0,132
80,7,2,2066,0,0,0,129
80,7,2,2070,0,0,0,140
80,7,2,2076,0,0,0,140
80,7,2,2061,0,0,0,140
80,7,2,2079,0,0,0,145
80,7,2,2067,0,0,0,140
80,7,2,2076,0,0,0,143
80,7,2,2060,0,0,0,133
80,7,2,2037,0,0,0,137
80,7,2,2069,0,0,0,132
80,7,2,2072,0,0,0,138
80,7,2,2051,0,0,0,139
80,7,2,2059,0,0,0,136
80,7,2,2058,0,0,0,139
80,7,2,2050,0,0,0,135
80,7,2,2055,0,0,0,134
80,7,2,2093,0,0,0,154
80,7,2,2090,0,0,0,140
80,7,2,2058,0,0,0,142
80,7,2,2065,0,0,0,146
80,7,2,2042,0,0,0,137
80,7,2,2044,0,0,0,132
80,7,2,2231,0,0,0,142
80,7,2,2201,0,0,0,133
80,7,2,2046,0,0,0,132
80,7,2,2078,0,0,0,141
80,7,2,2078,0,0,0,136
80,7,2,2085,0,0,0,136
80,7,2,2050,0,0,0,137
80,7,2,2061,0,0,0,131
80,7,2,2060,0,0,0,144
80,7,2,2068,0,0,0,135
80,7,2,2189,0,0,0,132
80,7,2,2230,0,0,0,139
80,7,2,2066,0,0,0,136
80,7,2,2044,0,0,0,134
80,7,2,2061,0,0,0,140
80,7,2,2085,0,0,0,136
80,7,2,2066,0,0,0,138
80,7,2,2093,0,0,0,140
80,7,2,2050,0,0,0,135
80,7,2,2064,0,0,0,134
80,7,2,2064,0,0,0,136
80,7,2,2074,0,0,0,139
80,7,2,2204,0,0,0,145
80,7,2,2238,0,0,0,147
80,7,2,2182,0,0,0,130
80,7,2,2189,0,0,0,146
80,7,2,2069,0,0,0,136
80,7,2,2047,0,0,0,137
80,7,2,2073,0,0,0,135
80,7,2,2064,0,0,0,130
80,7,2,2168,0,0,0,138
80,7,2,2060,0,0,0,135
80,7,2,2031,0,0,0,134
80,7,2,2100,0,0,0,135
80,7,2,2143,0,0,0,147
80,7,2,2129,0,0,0,135
80,7,2,2134,0,0,0,146
80,7,2,2107,0,0,0,138
80,7,2,2131,0,0,0,141
80,7,2,2111,0,0,0,136
80,7,2,2121,0,0,0,141
80,7,2,2096,0,0,0,140
80,7,2,2102,0,0,0,147
80,7,2,2097,0,0,0,140
80,7,2,2128,0,0,0,144
80,7,2,2127,0,0,0,154
80,7,2,2250,0,0,0,134
80,7,2,2099,0,0,0,136
80,7,2,2090,0,0,0,136
80,7,2,2090,0,0,0,131
80,7,2,2100,0,0,0,137
80,7,2,2094,0,0,0,141
80,7,2,2101,0,0,0,142
80,7,2,2112,0,0,0,139
80,7,2,2112,0,0,0,140
80,7,2,2100,0,0,0,135
80,7,2,2142,0,0,0,140
80,7,2,2111,0,0,0,136
80,7,2,2121,0,0,0,140
80,7,2,2229,0,0,0,139
80,7,2,2101,0,0,0,148
80,7,2,2094,0,0,0,137
80,7,2,2123,0,0,0,135
80,7,2,2131,0,0,0,140
80,7,2,2104,0,0,0,136
80,7,2,2112,0,0,0,142
80,7,2,2114,0,0,0,136
80,7,2,2117,0,0,0,138
80,7,2,2124,0,0,0,135
80,7,2,2113,0,0,0,139
80,7,2,2248,0,0,0,144
80,7,2,2089,0,0,0,133
80,7,2,2106,0,0,0,141
80,7,2,2127,0,0,0,138
80,7,2,2255,0,0,0,134
80,7,2,2133,0,0,0,152
80,7,2,2099,0,0,0,136
80,7,2,2089,0,0,0,139
80,7,2,2091,0,0,0,139
80,7,2,2118,0,0,0,140
80,7,2,2097,0,0,0,134
80,7,2,2130,0,0,0,136
80,7,2,2112,0,0,0,143
80,7,2,2102,0,0,0,144
80,7,2,2269,0,0,0,161
80,7,2,2287,0,0,0,144
80,7,2,2089,0,0,0,138
80,7,2,2109,0,0,0,137
80,7,2,2121,0,0,0,138
80,7,2,2124,0,0,0,143
80,7,2,2119,0,0,0,146
80,7,2,2096,0,0,0,136
80,7,2,2088,0,0,0,141
80,7,2,2080,0,0,0,138
80,7,2,2104,0,0,0,137
80,7,2,2103,0,0,0,139
80,7,2,2104,0,0,0,137
80,7,2,2118,0,0,0,143
80,7,2,2127,0,0,0,145
80,7,2,2086,0,0,0,139
80,7,2,2093,0,0,0,141
80,7,2,2087,0,0,0,135
80,7,2,2245,0,0,0,139
80,7,2,2103,0,0,0,133
80,7,2,2142,0,0,0,152
80,7,2,2085,0,0,0,140
80,7,2,2094,0,0,0,138
80,7,2,2236,0,0,0,159
80,7,2,2250,0,0,0,138
80,7,2,2121,0,0,0,142
80,7,2,2121,0,0,0,144
80,7,2,2094,0,0,0,136
80,7,2,2092,0,0,0,137
80,7,2,2104,0,0,0,146
80,7,2,2086,0,0,0,149
80,7,2,2094,0,0,0,133
80,7,2,2077,0,0,0,140
80,7,2,2087,0,0,0,141
80,7,2,2086,0,0,0,141
80,7,2,2071,0,0,0,139
80,7,2,2104,0,0,0,139
80,7,2,2070,0,0,0,142
80,7,2,2108,0,0,0,144
80,7,2,2080,0,0,0,135
80,7,2,2097,0,0,0,141
80,7,2,2073,0,0,0,138
80,7,2,2223,0,0,0,137
80,7,2,2094,0,0,0,140
80,7,2,2208,0,0,0,133
80,7,2,2089,0,0,0,136
80,7,2,2084,0,0,0,137
80,7,2,2087,0,0,0,137
80,7,2,2068,0,0,0,142
80,7,2,2093,0,0,0,134
80,7,2,2094,0,0,0,139
80,7,2,2100,0,0,0,144
80,7,2,2108,0,0,0,135
80,7,2,2106,0,0,0,137
80,7,2,2101,0,0,0,136
80,7,2,2216,0,0,0,136
80,7,2,2230,0,0,0,146
80,7,2,2096,0,0,0,138
80,7,2,2091,0,0,0,140
80,7,2,2221,0,0,0,147
80,7,2,2097,0,0,0,132
80,7,2,2075,0,0,0,134
80,7,2,2069,0,0,0,136
80,7,2,2086,0,0,0,131
80,7,2,2077,0,0,0,140
80,7,2,2079,0,0,0,138
80,7,2,2085,0,0,0,137
80,7,2,2071,0,0,0,137
80,7,2,2097,0,0,0,138
80,7,2,2077,0,0,0,139
80,7,2,2212,0,0,0,145
80,7,2,2089,0,0,0,138
80,7,2,2218,0,0,0,135
80,7,2,2266,0,0,0,165
80,7,2,2095,0,0,0,144
80,7,2,2096,0,0,0,150
80,7,2,2080,0,0,0,134
80,7,2,2072,0,0,0,132
80,7,2,2092,0,0,0,141
80,7,2,2089,0,0,0,138
80,7,2,2085,0,0,0,144
80,7,2,2070,0,0,0,134
80,7,2,2092,0,0,0,142
80,7,2,2081,0,0,0,138
80,7,2,2225,0,0,0,136
80,7,2,2235,0,0,0,142
80,7,2,2104,0,0,0,139
80,7,2,2079,0,0,0,136
80,7,2,2106,0,0,0,138
80,7,2,2099,0,0,0,137
80,7,2,2090,0,0,0,151
80,7,2,2111,0,0,0,139
80,7,2,2089,0,0,0,139
80,7,2,2069,0,0,0,137
80,7,2,2092,0,0,0,135
80,7,2,2274,0,0,0,156
80,7,2,2080,0,0,0,137
80,7,2,2084,0,0,0,136
80,7,2,2097,0,0,0,138
80,7,2,2098,0,0,0,138
80,7,2,2082,0,0,0,135
80,7,2,2086,0,0,0,149
80,7,2,2085,0,0,0,142
80,7,2,2143,0,0,0,155
80,7,2,2110,0,0,0,138
80,7,2,2085,0,0,0,146
80,7,2,2099,0,0,0,140
80,7,2,2090,0,0,0,144
80,7,2,2260,0,0,0,154
80,7,2,2070,0,0,0,144
80,7,2,2098,0,0,0,142
80,7,2,2106,0,0,0,140
80,7,2,2107,0,0,0,150
80,7,2,2096,0,0,0,136
80,7,2,2208,0,0,0,141
80,7,2,2113,0,0,0,136
80,7,2,2119,0,0,0,141
80,7,2,2100,0,0,0,134
80,7,2,2105,0,0,0,139
80,7,2,2073,0,0,0,140
80,7,2,2106,0,0,0,140
80,7,2,2079,0,0,0,132
80,7,2,2080,0,0,0,141
80,7,2,2214,0,0,0,145
80,7,2,2085,0,0,0,140
80,7,2,2103,0,0,0,135
80,7,2,2081,0,0,0,141
80,7,2,2107,0,0,0,137
80,7,2,2214,0,0,0,142
80,7,2,2206,0,0,0,145
80,7,2,2086,0,0,0,138
80,7,2,2089,0,0,0,134
80,7,2,2077,0,0,0,139
80,7,2,2091,0,0,0,134
80,7,2,2072,0,0,0,135
80,7,2,2094,0,0,0,135
80,7,2,2256,0,0,0,147
80,7,2,2089,0,0,0,135
80,7,2,2101,0,0,0,140
80,7,2,2230,0,0,0,136
80,7,2,2240,0,0,0,139
80,7,2,2078,0,0,0,135
80,7,2,2072,0,0,0,137
80,7,2,2257,0,0,0,146
80,7,2,2081,0,0,0,138
80,7,2,2085,0,0,0,138
80,7,2,2108,0,0,0,136
80,7,2,2085,0,0,0,140
80,7,2,2082,0,0,0,135
80,7,2,2130,0,0,0,152
80,7,2,2227,0,0,0,144
80,7,2,2088,0,0,0,144
80,7,2,2102,0,0,0,142
80,7,2,2083,0,0,0,130
80,7,2,2086,0,0,0,137
80,7,2,2095,0,0,0,147
80,7,2,2090,0,0,0,138
80,7,2,2226,0,0,0,143
80,7,2,2097,0,0,0,139
80,7,2,2213,0,0,0,135
80,7,2,2256,0,0,0,154
80,7,2,2092,0,0,0,146
80,7,2,2249,0,0,0,153
80,7,2,2104,0,0,0,144
80,7,2,2221,0,0,0,150
80,7,2,2095,0,0,0,140
80,7,2,2077,0,0,0,141
80,7,2,2082,0,0,0,132
80,7,2,2099,0,0,0,149
80,7,2,2078,0,0,0,148
80,7,2,2068,0,0,0,136
80,7,2,2108,0,0,0,140
80,7,2,2091,0,0,0,141
80,7,2,2090,0,0,0,137
80,7,2,2089,0,0,0,147
80,7,2,2085,0,0,0,138
80,7,2,2101,0,0,0,137
80,7,2,2096,0,0,0,147
80,7,2,2078,0,0,0,139
80,7,2,2094,0,0,0,142
80,7,2,2085,0,0,0,137
80,7,2,2110,0,0,0,142
80,7,2,2083,0,0,0,135
80,7,2,2082,0,0,0,141
80,7,2,2080,0,0,0,136
80,7,9,2085,0,0,0,143
80,7,2,2101,0,0,0,143
80,7,2,2103,0,0,0,142
80,7,2,2084,0,0,0,136
80,7,2,2073,0,0,0,137
80,7,2,2245,0,0,0,137
80,7,2,2080,0,0,0,139
80,7,2,2087,0,0,0,138
80,7,2,2079,0,0,0,138
80,7,2,2103,0,0,0,151
80,7,2,2071,0,0,0,141
80,7,2,2267,0,0,0,144
80,7,2,2095,0,0,0,142
80,7,2,2227,0,0,0,138
80,7,2,2092,0,0,0,137
80,7,2,2091,0,0,0,136
80,7,2,2089,0,0,0,144
80,7,2,2073,0,0,0,139
80,7,2,2079,0,0,0,132
80,7,2,2081,0,0,0,144
80,7,2,2082,0,0,0,144
80,7,2,2084,0,0,0,137
80,7,2,2067,0,0,0,139
80,7,2,2276,0,0,0,140
80,7,2,2089,0,0,0,138
80,7,2,2085,0,0,0,137
80,7,2,2207,0,0,0,142
80,7,2,2084,0,0,0,138
80,7,2,2079,0,0,0,141
80,7,2,2222,0,0,0,133
80,7,2,2100,0,0,0,136
80,7,2,2102,0,0,0,140
80,7,2,2111,0,0,0,142
80,7,2,2095,0,0,0,135
80,7,2,2100,0,0,0,141
80,7,2,2099,0,0,0,139
80,7,2,2093,0,0,0,138
80,7,2,2111,0,0,0,137
80,7,2,2093,0,0,0,140
80,7,2,2070,0,0,0,139
80,7,2,2077,0,0,0,142
80,7,2,2083,0,0,0,142
80,7,2,2088,0,0,0,136
80,7,2,2086,0,0,0,138
80,7,2,2210,0,0,0,136
80,7,2,2225,0,0,0,142
79,7,2,2217,0,0,0,141
79,7,2,2047,0,0,0,141
79,7,2,2194,0,0,0,146
79,7,2,2068,0,0,0,134
79,7,2,2060,0,0,0,144
79,7,2,2069,0,0,0,134
79,7,2,2052,0,0,0,134
79,7,2,2225,0,0,0,144
79,7,2,2052,0,0,0,136
79,7,2,2066,0,0,0,133
79,7,2,2236,0,0,0,148
79,7,2,2120,0,0,0,159
79,7,2,2086,0,0,0,138
79,7,2,2112,0,0,0,150
79,7,2,2048,0,0,0,145
79,7,2,2048,0,0,0,137
79,7,2,2137,0,0,0,150
79,7,2,2053,0,0,0,133
79,7,2,2038,0,0,0,132
79,7,2,2051,0,0,0,136
79,7,2,2174,0,0,0,133
79,7,2,2104,0,0,0,149
79,7,2,2058,0,0,0,147
79,7,2,2050,0,0,0,143
79,7,2,2103,0,0,0,165
79,7,2,2042,0,0,0,144
79,7,2,2193,0,0,0,147
79,7,2,2064,0,0,0,136
79,7,2,2072,0,0,0,152
79,7,2,2093,0,0,0,146
79,7,2,2049,0,0,0,139
79,7,2,2079,0,0,0,137
79,7,2,2065,0,0,0,135
79,7,2,2081,0,0,0,135
79,7,2,2102,0,0,0,146
79,7,2,2094,0,0,0,132
79,7,2,2078,0,0,0,136
79,7,2,2035,0,0,0,130
79,7,2,2179,0,0,0,137
79,7,2,2210,0,0,0,136
79,7,2,2076,0,0,0,135
79,7,2,2221,0,0,0,152
79,7,2,2188,0,0,0,137
79,7,2,2080,0,0,0,135
79,7,2,2059,0,0,0,138
79,7,2,2050,0,0,0,136
79,7,2,2072,0,0,0,137
79,7,2,2072,0,0,0,138
79,7,2,2050,0,0,0,138
79,7,2,2066,0,0,0,136
79,7,2,2078,0,0,0,137
79,7,2,2187,0,0,0,136
79,7,2,2052,0,0,0,146
79,7,2,2212,0,0,0,132
79,7,2,2056,0,0,0,144
79,7,2,2201,0,0,0,143
79,7,2,2059,0,0,0,135
79,7,2,2050,0,0,0,135
79,7,2,2200,0,0,0,136
79,7,2,2041,0,0,0,135
79,7,2,2169,0,0,0,142
79,7,2,2176,0,0,0,143
79,7,2,2072,0,0,0,134
79,7,2,2188,0,0,0,145
79,7,2,2247,0,0,0,141
79,7,2,2241,0,0,0,148
79,7,2,2198,0,0,0,139
79,7,2,2090,0,0,0,131
79,7,2,2045,0,0,0,146
79,7,2,2104,0,0,0,162
79,7,2,2059,0,0,0,147
79,7,2,2269,0,0,0,145
79,7,2,2102,0,0,0,135
79,7,2,2109,0,0,0,156
79,7,2,2259,0,0,0,148
79,7,2,2139,0,0,0,137
79,7,2,2247,0,0,0,147
79,7,2,2098,0,0,0,138
79,7,2,2092,0,0,0,138
79,7,2,2114,0,0,0,136
79,7,2,2240,0,0,0,140
79,7,2,2276,0,0,0,155
79,7,2,2248,0,0,0,151
79,7,2,2124,0,0,0,138
79,7,2,2142,0,0,0,142
79,7,2,2220,0,0,0,133
79,7,2,2247,0,0,0,141
79,7,2,2139,0,0,0,139
79,7,2,2124,0,0,0,143
79,7,2,2102,0,0,0,141
79,7,2,2095,0,0,0,142
79,7,2,2116,0,0,0,140
79,7,2,2099,0,0,0,133
79,7,2,2112,0,0,0,139
79,7,2,2258,0,0,0,148
79,7,2,2243,0,0,0,145
79,7,2,2151,0,0,0,156
79,7,8,8129,0,0,0,134
79,7,2,2214,0,0,0,137
79,7,2,2091,0,0,0,132
79,7,2,2091,0,0,0,133
79,7,2,2236,0,0,0,142
79,7,2,2106,0,0,0,136
79,7,2,2126,0,0,0,135
79,7,2,2223,0,0,0,132
79,7,2,2223,0,0,0,146
79,7,2,2214,0,0,0,144
79,7,2,2221,0,0,0,142
79,7,2,2091,0,0,0,134
79,7,2,2090,0,0,0,141
79,7,2,2094,0,0,0,147
79,7,2,2096,0,0,0,145
79,7,2,2075,0,0,0,130
79,7,2,2080,0,0,0,146
79,7,2,2113,0,0,0,145
79,7,2,2211,0,0,0,134
79,7,2,2077,0,0,0,143
79,7,2,2083,0,0,0,139
79,7,2,2108,0,0,0,153
79,7,2,2234,0,0,0,137
79,7,2,2074,0,0,0,138
79,7,2,2081,0,0,0,136
79,7,2,2069,0,0,0,134
79,7,2,2095,0,0,0,139
79,7,2,2254,0,0,0,151
79,7,2,2102,0,0,0,146
79,7,2,2114,0,0,0,140
79,7,2,2075,0,0,0,139
79,7,2,2088,0,0,0,140
79,7,2,2283,0,0,0,158
79,7,2,2095,0,0,0,138
79,7,2,2225,0,0,0,151
79,7,2,2087,0,0,0,143
79,7,2,2222,0,0,0,137
79,7,2,2213,0,0,0,138
79,7,2,2094,0,0,0,142
79,7,2,2093,0,0,0,135
79,7,2,2202,0,0,0,134
79,7,2,2223,0,0,0,136
79,7,2,2130,0,0,0,144
79,7,2,2280,0,0,0,154
79,7,2,2083,0,0,0,134
79,7,2,2095,0,0,0,139
79,7,2,2079,0,0,0,144
79,7,2,2083,0,0,0,137
79,7,2,2089,0,0,0,144
79,7,2,2226,0,0,0,134
79,7,2,2093,0,0,0,133
79,7,2,2210,0,0,0,142
79,7,2,2084,0,0,0,140
